order_id,customer_id,order_date,status
788,431.0,,CANCELLED
789,179.0,2024-01-11 13:56:35,CANCELLED
790,127.0,2025-12-10 22:10:19,DELIVERED
791,448.0,2024-02-08 04:47:11,SHIPPED
792,158.0,,DELIVERED
793,314.0,,RETURNED
794,302.0,2024-01-10 13:12:41,DELIVERED
795,142.0,2025-01-04 17:18:18,RETURNED
796,452.0,2026-07-01 13:44:02,PLACED
797,270.0,,RETURNED
798,88.0,,DELIVERED
799,257.0,,CANCELLED
800,371.0,2024-08-12 08:40:42,RETURNED
801,329.0,2025-08-08 09:08:04,DELIVERED
802,52.0,2024-11-08 11:53:49,PLACED
803,458.0,,PLACED
804,354.0,,PLACED
805,246.0,,RETURNED
806,179.0,,CANCELLED
807,190.0,,SHIPPED
808,440.0,,PLACED
809,22.0,,DELIVERED
810,196.0,2025-03-01 12:57:09,RETURNED
811,115.0,,SHIPPED
812,460.0,2024-09-09 10:25:00,SHIPPED
813,399.0,,CANCELLED
814,171.0,2026-01-04 23:55:31,RETURNED
815,362.0,,RETURNED
816,173.0,,PLACED
817,285.0,,PLACED
818,473.0,,PLACED
819,134.0,2025-08-02 13:08:35,SHIPPED
820,133.0,,SHIPPED
821,44.0,,RETURNED
822,-1.0,2024-11-12 11:24:27,SHIPPED
823,98.0,,SHIPPED
824,18.0,,CANCELLED
825,150.0,,PLACED
826,10.0,2024-06-10 05:30:41,RETURNED
827,213.0,2026-07-01 09:16:41,CANCELLED
828,401.0,2024-09-12 04:35:04,PLACED
829,283.0,,DELIVERED
830,364.0,,DELIVERED
831,196.0,,SHIPPED
832,454.0,2025-12-06 11:20:20,CANCELLED
833,225.0,,DELIVERED
834,97.0,2025-06-04 13:09:11,DELIVERED
835,30.0,,DELIVERED
836,-1.0,2026-08-05 01:01:18,RETURNED
837,313.0,,DELIVERED
838,93.0,,SHIPPED
839,102.0,2025-11-04 12:27:24,SHIPPED
840,320.0,,PLACED
841,69.0,2025-05-06 08:04:04,PLACED
842,111.0,,PLACED
843,113.0,2025-08-06 02:44:20,CANCELLED
844,35.0,,CANCELLED
845,402.0,,PLACED
846,225.0,,CANCELLED
847,313.0,2024-01-08 13:54:38,DELIVERED
848,128.0,,DELIVERED
849,329.0,2024-11-10 02:46:30,SHIPPED
850,467.0,,DELIVERED
851,418.0,,SHIPPED
852,139.0,,SHIPPED
853,24.0,2024-11-12 01:31:57,PLACED
854,485.0,2025-12-12 17:51:10,PLACED
855,47.0,,SHIPPED
856,339.0,,DELIVERED
857,30.0,2026-05-03 00:58:47,CANCELLED
858,470.0,2024-12-12 03:38:44,RETURNED
859,237.0,,CANCELLED
860,329.0,,DELIVERED
861,212.0,2024-08-11 03:30:21,RETURNED
862,480.0,2026-09-04 10:39:50,PLACED
863,198.0,,RETURNED
864,447.0,,CANCELLED
865,323.0,2026-08-07 15:57:00,PLACED
866,93.0,,RETURNED
867,401.0,,RETURNED
868,145.0,,SHIPPED
869,485.0,,SHIPPED
870,232.0,,SHIPPED
871,52.0,,PLACED
872,62.0,2025-11-05 06:14:40,PLACED
873,121.0,,RETURNED
874,213.0,2026-09-04 21:59:28,PLACED
875,343.0,2024-02-11 04:30:35,PLACED
876,233.0,2024-08-09 19:59:07,CANCELLED
877,150.0,2025-09-04 21:18:50,SHIPPED
878,307.0,2025-07-10 00:29:39,RETURNED
879,317.0,,RETURNED
880,163.0,,PLACED
881,253.0,2025-12-01 08:41:47,CANCELLED
882,485.0,,SHIPPED
883,286.0,,DELIVERED
884,439.0,2026-03-01 19:45:39,CANCELLED
885,91.0,2026-03-05 15:36:23,DELIVERED
886,303.0,,SHIPPED
887,466.0,,RETURNED
888,419.0,2024-03-08 10:39:39,DELIVERED
889,155.0,,PLACED
890,157.0,2025-01-02 03:14:27,RETURNED
891,307.0,,DELIVERED
892,-1.0,,DELIVERED
893,315.0,2025-05-06 01:38:22,DELIVERED
894,37.0,,SHIPPED
895,404.0,2025-07-03 18:35:15,RETURNED
896,360.0,,SHIPPED
897,82.0,2025-08-11 09:39:38,DELIVERED
898,213.0,2025-10-10 06:10:22,CANCELLED
899,243.0,,DELIVERED
900,291.0,,CANCELLED
901,179.0,,RETURNED
902,-1.0,,SHIPPED
903,78.0,2024-07-10 23:53:45,DELIVERED
904,474.0,,CANCELLED
905,-1.0,,DELIVERED
906,388.0,2025-09-10 15:15:41,SHIPPED
907,224.0,,SHIPPED
908,331.0,2025-09-12 05:42:05,DELIVERED
909,341.0,2025-07-07 12:45:22,CANCELLED
910,194.0,,RETURNED
911,-1.0,,DELIVERED
912,50.0,,SHIPPED
913,336.0,2024-07-08 12:49:41,PLACED
914,140.0,,SHIPPED
915,361.0,2026-11-02 07:21:16,PLACED
916,91.0,,SHIPPED
917,401.0,,RETURNED
918,340.0,2025-07-10 08:16:31,DELIVERED
919,276.0,2025-08-01 19:01:24,CANCELLED
920,275.0,2025-04-09 23:10:49,PLACED
921,54.0,,DELIVERED
922,135.0,2025-11-09 07:13:53,DELIVERED
923,157.0,,PLACED
924,22.0,2026-07-04 20:40:22,RETURNED
925,469.0,,RETURNED
926,246.0,,DELIVERED
927,398.0,,CANCELLED
928,145.0,2026-04-01 04:16:23,DELIVERED
929,397.0,2026-06-05 21:21:13,SHIPPED
930,112.0,2026-10-01 01:27:14,RETURNED
931,73.0,2025-11-11 16:38:33,SHIPPED
932,92.0,2026-01-01 11:06:23,DELIVERED
933,354.0,2025-03-02 21:27:10,RETURNED
934,130.0,,PLACED
935,145.0,2024-11-07 20:59:07,RETURNED
936,396.0,2025-11-03 05:27:40,PLACED
937,242.0,,CANCELLED
938,302.0,2025-10-12 03:34:14,DELIVERED
939,295.0,2026-10-01 05:34:59,SHIPPED
940,264.0,,RETURNED
941,11.0,2025-12-03 11:38:25,CANCELLED
942,-1.0,2026-10-03 19:54:40,SHIPPED
943,-1.0,,SHIPPED
944,383.0,2024-11-08 09:01:54,RETURNED
945,203.0,,DELIVERED
946,-1.0,,DELIVERED
947,126.0,,RETURNED
948,-1.0,2025-03-08 07:27:42,SHIPPED
949,474.0,2024-07-08 23:01:34,SHIPPED
950,338.0,,PLACED
951,31.0,2025-10-10 12:21:11,CANCELLED
952,84.0,,SHIPPED
953,440.0,,SHIPPED
954,452.0,,CANCELLED
955,345.0,,SHIPPED
956,418.0,2026-08-04 18:22:32,PLACED
957,259.0,,RETURNED
958,468.0,2026-01-07 07:14:27,CANCELLED
959,91.0,,CANCELLED
960,283.0,2025-12-05 07:53:51,PLACED
961,499.0,2026-09-03 22:48:44,RETURNED
962,406.0,,RETURNED
963,79.0,,RETURNED
964,375.0,,SHIPPED
965,237.0,,PLACED
966,271.0,,PLACED
967,208.0,,CANCELLED
968,49.0,,DELIVERED
969,423.0,,RETURNED
970,268.0,2025-04-07 08:07:26,DELIVERED
971,127.0,2025-11-10 00:52:09,CANCELLED
972,311.0,,CANCELLED
973,471.0,,RETURNED
974,215.0,2024-10-10 22:42:11,SHIPPED
975,278.0,2026-02-04 12:22:50,CANCELLED
976,92.0,,SHIPPED
977,360.0,2025-02-05 09:40:49,CANCELLED
978,274.0,,DELIVERED
979,295.0,,CANCELLED
980,105.0,2026-11-02 23:50:06,RETURNED
981,457.0,,SHIPPED
982,309.0,,PLACED
983,392.0,,SHIPPED
984,297.0,,DELIVERED
985,322.0,2025-02-05 05:37:51,CANCELLED
986,217.0,,PLACED
987,392.0,2024-01-11 19:40:46,CANCELLED
988,12.0,,RETURNED
989,235.0,,DELIVERED
990,287.0,,RETURNED
991,146.0,,RETURNED
992,100.0,,DELIVERED
993,58.0,,CANCELLED
994,266.0,,CANCELLED
995,376.0,2025-01-02 06:24:19,PLACED
996,195.0,,PLACED
997,136.0,,RETURNED
998,86.0,,CANCELLED
999,-1.0,,PLACED
1000,428.0,,CANCELLED
